name,state_id,county_id,town_id,geo_id,lat,long,geometry
Danbury,09,001,18500,0900118500,41.40154597561457,-73.47096188183903,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.54342500000128, 41.37662200093881], [-73.54341485591367, 41.37675407192231], [-73.54244177702917, 41.38942307591036], [-73.54237948104758, 41.39023413866326], [-73.54122398383817, 41.40527813867983], [-73.54116900000126, 41.40599400093891], [-73.53767300000126, 41.43390500093902], [-73.53746900000125, 41.43589000093902], [-73.53727479121386, 41.43791132599796], [-73.53710227335037, 41.43970689192185], [-73.53633000000126, 41.440529000939065], [-73.52121600000125, 41.44399400093907], [-73.51428000000125, 41.44563600093909], [-73.50251600000126, 41.447855000939064], [-73.49436400000124, 41.449683000939096], [-73.48535700000126, 41.4512630009391], [-73.47569600000126, 41.45384600093912], [-73.46898800000126, 41.45550600093913], [-73.46197700000126, 41.45666700093913], [-73.45057600000126, 41.45900100093914], [-73.44786600000126, 41.459494000939124], [-73.44505100000126, 41.45999000093916], [-73.43936600000124, 41.46099400093915], [-73.42694200000125, 41.46383400093915], [-73.42485500000126, 41.45955400093912], [-73.42378300000125, 41.45486200093911], [-73.41827300000125, 41.43791400093905], [-73.41578700000126, 41.430337000939026], [-73.40596500000126, 41.428194000939], [-73.40611000000126, 41.41606100093895], [-73.40601900000125, 41.41544200093896], [-73.40580700000126, 41.41477300093896], [-73.40211400000125, 41.405598000938916], [-73.40082500000125, 41.4034490009389], [-73.40117600000124, 41.4028540009389], [-73.40481000000126, 41.40241700093893], [-73.40489800000127, 41.401031000938886], [-73.40729300000126, 41.395742000938874], [-73.40771900000125, 41.395635000938874], [-73.41198500000125, 41.391718000938866], [-73.41519000000125, 41.38920400093887], [-73.42097300000127, 41.38466800093882], [-73.42393400000128, 41.38234600093882], [-73.42471700000125, 41.38216000093884], [-73.42958200000126, 41.38000200093881], [-73.43264600000126, 41.378476000938804], [-73.43384500000124, 41.37588800093881], [-73.43502100000126, 41.37239900093879], [-73.43422900000127, 41.368318000938764], [-73.43370400000124, 41.36736600093876], [-73.43336600000124, 41.366753000938765], [-73.42539700000124, 41.33784900093865], [-73.42433000000125, 41.33528900093863], [-73.44155000000126, 41.33213200093861], [-73.47035700000126, 41.326948000938586], [-73.47416300000125, 41.33459100093865], [-73.47585900000125, 41.33743600093863], [-73.48540100000125, 41.35661700093873], [-73.48705400000127, 41.35726200093873], [-73.50157300000126, 41.36199500093874], [-73.50217700000128, 41.363789000938745], [-73.50481300000125, 41.37328200093879], [-73.50644400000125, 41.377409000938805], [-73.51073000000125, 41.3772500009388], [-73.52972200000126, 41.375976000938785], [-73.53428600000127, 41.37570400093879], [-73.53492400000127, 41.3756040009388], [-73.54361929444966, 41.37509403838057], [-73.54342500000128, 41.37662200093881]]]}}"
Ellington,09,013,25360,0901325360,41.91514966118493,-72.44851726452538,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.51733000000121, 41.869897000940696], [-72.51692400000121, 41.87363900094069], [-72.51592800000121, 41.89242200094076], [-72.51522600000119, 41.899467000940795], [-72.5146280000012, 41.91663100094084], [-72.51412800000121, 41.93256400094091], [-72.5133300000012, 41.945401000940976], [-72.5055280000012, 41.946397000940976], [-72.4927290000012, 41.947497000940956], [-72.4918780000012, 41.94755300094097], [-72.4823480000012, 41.94899200094097], [-72.45797300000119, 41.951780000940985], [-72.44732900000118, 41.95310600094099], [-72.43006300000118, 41.955001000940996], [-72.41211800000119, 41.95688300094099], [-72.40674600000118, 41.95716400094102], [-72.40722600000119, 41.94139700094093], [-72.3915200000012, 41.941698000940946], [-72.37176400000119, 41.94180400094096], [-72.36679100000119, 41.94150100094095], [-72.3367680000012, 41.941210000940934], [-72.30684900000118, 41.940601000940944], [-72.3062910000012, 41.94064400094093], [-72.30921900000119, 41.93353600094093], [-72.30887200000119, 41.93109200094091], [-72.3069040000012, 41.929627000940876], [-72.30774600000119, 41.92937900094089], [-72.32157500000119, 41.9281450009409], [-72.33575800000118, 41.92638900094089], [-72.3779320000012, 41.921243000940876], [-72.38945600000119, 41.919990000940864], [-72.4115420000012, 41.91764800094085], [-72.42951600000117, 41.915022000940844], [-72.43122500000119, 41.914480000940856], [-72.42932400000119, 41.89369400094077], [-72.42962200000119, 41.89189800094078], [-72.42801700000119, 41.8745980009407], [-72.43802000000117, 41.873299000940726], [-72.4381940000012, 41.8732790009407], [-72.4508160000012, 41.8716990009407], [-72.46440300000118, 41.869958000940684], [-72.4819280000012, 41.867796000940686], [-72.48503500000119, 41.86725600094067], [-72.49553700000119, 41.8659910009407], [-72.4968100000012, 41.860616000940645], [-72.5019270000012, 41.85945700094065], [-72.5151420000012, 41.857461000940646], [-72.5183300000012, 41.85689900094065], [-72.51733000000121, 41.869897000940696]]]}}"
Manchester,09,003,44700,0900344700,41.775344215042466,-72.52422931646349,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.58348900000121, 41.800644000940444], [-72.58053900000122, 41.801567000940445], [-72.57958800000121, 41.80208000094046], [-72.5759160000012, 41.80289400094047], [-72.55533800000119, 41.80808900094046], [-72.5355640000012, 41.812972000940476], [-72.52887800000119, 41.81451100094049], [-72.5210770000012, 41.81654500094052], [-72.5166870000012, 41.81720500094053], [-72.50543000000118, 41.82029800094052], [-72.5064280000012, 41.81550600094047], [-72.50753100000121, 41.80969800094047], [-72.50255900000121, 41.81017600094045], [-72.4873640000012, 41.8117510009405], [-72.4854040000012, 41.81223300094049], [-72.47602900000119, 41.812997000940484], [-72.4736400000012, 41.799141000940466], [-72.47346800000119, 41.79826400094044], [-72.47228100000119, 41.79096000094043], [-72.47106200000121, 41.784371000940375], [-72.4687240000012, 41.77047500094034], [-72.4651290000012, 41.75019800094026], [-72.46389900000119, 41.745572000940264], [-72.48912300000119, 41.742998000940275], [-72.4900310000012, 41.74291100094023], [-72.5007800000012, 41.74187700094023], [-72.51625600000118, 41.7398240009402], [-72.5171320000012, 41.73993500094023], [-72.51813600000119, 41.7400220009402], [-72.51966400000119, 41.73947000094024], [-72.5318980000012, 41.738335000940225], [-72.54923400000119, 41.73610800094022], [-72.5676640000012, 41.734347000940204], [-72.5712330000012, 41.7337990009402], [-72.5730880000012, 41.74392100094023], [-72.5756250000012, 41.757063000940285], [-72.5770930000012, 41.76594300094031], [-72.5784780000012, 41.774042000940334], [-72.57983600000121, 41.78068800094037], [-72.5799490000012, 41.78218900094037], [-72.5814580000012, 41.7887990009404], [-72.5815150000012, 41.789777000940425], [-72.58348900000121, 41.800644000940444]]]}}"
Tolland,09,013,76290,0901376290,41.87858070307781,-72.36480989496063,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.42951600000117, 41.915022000940844], [-72.4115420000012, 41.91764800094085], [-72.38945600000119, 41.919990000940864], [-72.3779320000012, 41.921243000940876], [-72.33575800000118, 41.92638900094089], [-72.32157500000119, 41.9281450009409], [-72.30774600000119, 41.92937900094089], [-72.3069040000012, 41.929627000940876], [-72.3062790000012, 41.92595700094089], [-72.30520100000118, 41.92421000094089], [-72.30325000000119, 41.922855000940885], [-72.3017210000012, 41.92055000094089], [-72.29905100000117, 41.91947100094087], [-72.29746700000119, 41.91592700094084], [-72.29766100000118, 41.914488000940835], [-72.29682200000119, 41.911091000940836], [-72.29380500000117, 41.908919000940834], [-72.29300700000117, 41.9069900009408], [-72.29118400000118, 41.90631300094081], [-72.29083100000118, 41.904975000940816], [-72.29267700000119, 41.9005190009408], [-72.29092700000118, 41.8971620009408], [-72.29303800000119, 41.8955920009408], [-72.29922100000118, 41.89398800094078], [-72.30125800000118, 41.892959000940785], [-72.30296200000119, 41.89050000094077], [-72.30277500000118, 41.889118000940755], [-72.29906100000119, 41.88886300094078], [-72.29815600000117, 41.88803200094076], [-72.30125300000118, 41.88687800094076], [-72.30260200000117, 41.883866000940756], [-72.30695700000118, 41.88246600094074], [-72.30651900000117, 41.881341000940765], [-72.30898200000118, 41.87804600094073], [-72.30843800000119, 41.87477900094069], [-72.31188200000119, 41.87365100094069], [-72.31165400000118, 41.87192200094073], [-72.31021800000119, 41.87042000094068], [-72.31017900000117, 41.86776100094069], [-72.3079180000012, 41.86494200094065], [-72.30799100000118, 41.863332000940645], [-72.30645300000117, 41.86035200094065], [-72.30718000000118, 41.856107000940646], [-72.30376800000118, 41.85332300094061], [-72.3040570000012, 41.85078100094063], [-72.30530700000118, 41.850509000940626], [-72.30655300000117, 41.85032000094063], [-72.30968400000117, 41.84793800094061], [-72.30890600000117, 41.84485900094061], [-72.30954100000118, 41.84292900094059], [-72.30893300000118, 41.83928100094059], [-72.30974400000119, 41.83777200094059], [-72.31272200000117, 41.837596000940586], [-72.31430400000117, 41.83738400094058], [-72.33734700000117, 41.83431200094059], [-72.35763500000118, 41.83217500094057], [-72.3760830000012, 41.82996000094055], [-72.4051630000012, 41.827019000940545], [-72.42152700000119, 41.82549800094052], [-72.4237260000012, 41.843049000940596], [-72.4252070000012, 41.85527200094069], [-72.42693900000118, 41.86740000094067], [-72.42801700000119, 41.8745980009407], [-72.42962200000119, 41.89189800094078], [-72.42932400000119, 41.89369400094077], [-72.43122500000119, 41.914480000940856], [-72.42951600000117, 41.915022000940844]]]}}"
Sherman,09,001,68310,0900168310,41.58022401787938,-73.49866690325416,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.53006700000128, 41.52719400093941], [-73.52742082725216, 41.5543355948837], [-73.52572611024955, 41.571718179126975], [-73.52104100000126, 41.61977300093975], [-73.52103832495665, 41.619828967888765], [-73.52001700000126, 41.641197000939826], [-73.51823760355377, 41.666733982629346], [-73.51601900000126, 41.66596400093993], [-73.51037900000127, 41.66649800093993], [-73.50692300000127, 41.66580200093994], [-73.50692900000126, 41.66402900093991], [-73.50395200000126, 41.66177300093991], [-73.49876800000126, 41.65905300093992], [-73.49795200000126, 41.658893000939926], [-73.49486400000126, 41.661214000939914], [-73.49396800000126, 41.661118000939894], [-73.49188800000128, 41.656014000939884], [-73.49032000000126, 41.65327800093988], [-73.48468600000126, 41.64743000093986], [-73.48672800000125, 41.64705300093985], [-73.48807400000126, 41.64564800093985], [-73.49002900000126, 41.646414000939885], [-73.49376600000126, 41.644694000939865], [-73.49636200000124, 41.642328000939806], [-73.49598000000127, 41.64039500093984], [-73.49684100000127, 41.63847000093983], [-73.49781000000127, 41.638145000939836], [-73.49208000000128, 41.62510200093978], [-73.47979100000126, 41.60079800093967], [-73.47400500000126, 41.58834100093963], [-73.45516300000125, 41.54719500093947], [-73.45401700000126, 41.54268700093946], [-73.45056400000128, 41.53509300093943], [-73.45516500000124, 41.53444900093942], [-73.46192000000126, 41.53298800093942], [-73.46603400000124, 41.5323880009394], [-73.47484900000126, 41.52951300093941], [-73.47763400000125, 41.529477000939416], [-73.48024900000127, 41.52881700093943], [-73.48121000000124, 41.52858100093941], [-73.48593600000126, 41.5279310009394], [-73.50435500000125, 41.524271000939414], [-73.50974200000127, 41.523589000939374], [-73.51490300000125, 41.52262200093938], [-73.53063722971946, 41.52025230902687], [-73.53006700000128, 41.52719400093941]]]}}"
Newtown,09,001,52980,0900152980,41.398785454307024,-73.29272724366615,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.37862300000124, 41.41999300093899], [-73.36438400000125, 41.437767000939054], [-73.35257700000125, 41.45038700093909], [-73.33165600000125, 41.47272900093917], [-73.32677400000125, 41.46951500093918], [-73.31287300000125, 41.46741500093917], [-73.31047300000125, 41.46881500093919], [-73.30503300000125, 41.47115100093918], [-73.30276100000124, 41.47143900093917], [-73.30060100000125, 41.47084700093919], [-73.29959300000125, 41.470111000939184], [-73.29826500000125, 41.4676310009392], [-73.29831300000124, 41.46476700093915], [-73.29983300000124, 41.460783000939124], [-73.29986000000125, 41.458434000939135], [-73.30079300000125, 41.45590300093914], [-73.30007300000125, 41.45247900093909], [-73.29840300000124, 41.44891600093909], [-73.29394800000124, 41.4473550009391], [-73.29126300000125, 41.44810800093909], [-73.28779800000123, 41.45031500093908], [-73.28319500000124, 41.45161200093911], [-73.27825300000124, 41.452635000939104], [-73.27369600000125, 41.4516450009391], [-73.27024300000123, 41.44800500093906], [-73.26749300000125, 41.44358100093908], [-73.26578800000124, 41.436803000939044], [-73.26452400000124, 41.43507200093902], [-73.26226500000125, 41.433960000939045], [-73.25920500000124, 41.43332900093904], [-73.25695000000124, 41.43385200093904], [-73.25119000000124, 41.437772000939056], [-73.24797700000124, 41.43900500093907], [-73.24525900000124, 41.43989500093908], [-73.24433400000123, 41.43955800093909], [-73.24234400000125, 41.43607200093902], [-73.24228900000125, 41.42984100093902], [-73.23841100000124, 41.426253000939], [-73.23677100000124, 41.42618700093901], [-73.23591100000124, 41.426153000938996], [-73.22996900000123, 41.42912400093903], [-73.22676900000123, 41.42982400093902], [-73.22647900000125, 41.430309000939026], [-73.22085700000125, 41.42957700093902], [-73.21823500000126, 41.429070000939014], [-73.21183500000123, 41.422770000938975], [-73.20768800000124, 41.42054400093898], [-73.20155700000124, 41.41579600093896], [-73.19975700000123, 41.41319600093893], [-73.19675700000124, 41.41139600093895], [-73.19025700000124, 41.41029600093898], [-73.18655700000122, 41.40859600093895], [-73.18485700000124, 41.40629600093893], [-73.18535700000123, 41.40219600093892], [-73.18755700000125, 41.399596000938914], [-73.18795700000125, 41.397296000938894], [-73.18326900000125, 41.39171100093887], [-73.18773300000123, 41.388926000938866], [-73.18896300000124, 41.388532000938866], [-73.19174800000123, 41.38893400093887], [-73.19489800000123, 41.38852900093884], [-73.19801100000124, 41.382734000938825], [-73.20107500000124, 41.38102000093883], [-73.20357800000123, 41.37916200093882], [-73.20229400000125, 41.3780050009388], [-73.20202900000125, 41.3751790009388], [-73.20131100000124, 41.373941000938764], [-73.20236900000124, 41.37197800093878], [-73.20482800000124, 41.37047500093879], [-73.20661400000125, 41.37016600093879], [-73.21119900000124, 41.367721000938786], [-73.21329400000124, 41.36791900093878], [-73.21762800000123, 41.36509000093876], [-73.22115800000124, 41.36400200093873], [-73.22332600000124, 41.36422000093875], [-73.22533600000125, 41.365342000938746], [-73.22777600000123, 41.36505100093875], [-73.22937800000125, 41.36643900093876], [-73.22919800000125, 41.368197000938764], [-73.22810800000124, 41.36867300093875], [-73.22900700000123, 41.37030300093877], [-73.22907600000123, 41.370324000938794], [-73.26129200000125, 41.35500600093871], [-73.27140600000124, 41.3498830009387], [-73.29192900000125, 41.33948500093866], [-73.29227800000125, 41.339307000938646], [-73.30599900000126, 41.33235800093861], [-73.31511100000127, 41.3276960009386], [-73.32528700000127, 41.32247400093858], [-73.33333700000125, 41.318343000938555], [-73.33484600000124, 41.32186800093859], [-73.33901400000123, 41.3316430009386], [-73.34705500000126, 41.35042600093869], [-73.35090500000125, 41.35894100093872], [-73.35485800000124, 41.36773800093877], [-73.35980400000123, 41.37862500093881], [-73.36207300000125, 41.38363400093882], [-73.36821300000125, 41.397106000938884], [-73.37408000000126, 41.40997200093896], [-73.37572300000126, 41.413596000938945], [-73.37862300000124, 41.41999300093899]]]}}"
Bloomfield,09,003,05910,0900305910,41.84258364006719,-72.74061448620193,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.79855200000122, 41.82488500094051], [-72.78455000000122, 41.82659300094052], [-72.7833360000012, 41.826907000940544], [-72.78443800000122, 41.83330700094054], [-72.78348600000122, 41.83655800094056], [-72.78426700000122, 41.837778000940595], [-72.78515600000122, 41.84341400094059], [-72.78444000000121, 41.85569800094065], [-72.7722140000012, 41.87817200094071], [-72.77040300000121, 41.88078900094074], [-72.77138700000121, 41.88511700094076], [-72.7669450000012, 41.89588600094078], [-72.7664250000012, 41.8982730009408], [-72.7650540000012, 41.90261400094079], [-72.7605850000012, 41.90570500094084], [-72.76098000000123, 41.903467000940815], [-72.75559800000121, 41.9000280009408], [-72.7494280000012, 41.896918000940765], [-72.74494100000122, 41.896056000940796], [-72.74220000000122, 41.894846000940774], [-72.73780600000121, 41.89237600094078], [-72.73792000000121, 41.89204100094076], [-72.74296400000122, 41.877352000940704], [-72.7406070000012, 41.87681200094072], [-72.72797200000122, 41.87432300094073], [-72.7240420000012, 41.873227000940716], [-72.6996450000012, 41.868021000940686], [-72.6976830000012, 41.867506000940686], [-72.68969100000122, 41.866244000940675], [-72.68951800000121, 41.860146000940645], [-72.68902400000121, 41.85319700094064], [-72.68873800000121, 41.84790100094062], [-72.68807300000121, 41.837071000940576], [-72.68703700000123, 41.82658700094054], [-72.6869790000012, 41.825830000940535], [-72.68655900000121, 41.81750900094049], [-72.68613700000121, 41.802899000940464], [-72.6860390000012, 41.80016800094044], [-72.69007600000121, 41.80084400094046], [-72.6910810000012, 41.80499000094044], [-72.6913930000012, 41.807568000940435], [-72.6955740000012, 41.807277000940466], [-72.7016820000012, 41.80708700094047], [-72.7077580000012, 41.80697100094046], [-72.7149520000012, 41.80665500094047], [-72.71759000000121, 41.80662300094046], [-72.71910200000121, 41.80652900094045], [-72.72943100000121, 41.80641800094046], [-72.75062100000122, 41.80595000094046], [-72.75102300000123, 41.805891000940456], [-72.75310400000122, 41.805578000940464], [-72.76739200000122, 41.805285000940444], [-72.7705470000012, 41.80530200094045], [-72.78181000000122, 41.80500600094046], [-72.78359800000122, 41.80502300094045], [-72.79724100000122, 41.804699000940474], [-72.79832700000122, 41.81101600094048], [-72.79782900000122, 41.81431600094049], [-72.79855200000122, 41.82488500094051]]]}}"
Weston,09,001,83430,0900183430,41.2284261867791,-73.37255365921695,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.43010200000126, 41.25432800093831], [-73.42390900000126, 41.2564020009383], [-73.42075200000126, 41.25749800093833], [-73.38025700000125, 41.271229000938355], [-73.37295000000125, 41.27340900093838], [-73.36881100000126, 41.274975000938376], [-73.34143200000123, 41.24562500093826], [-73.33678900000125, 41.240163000938246], [-73.33389200000124, 41.23582000093823], [-73.33136400000124, 41.233466000938215], [-73.32581000000124, 41.2272280009382], [-73.32674600000125, 41.226733000938175], [-73.32584500000127, 41.22465900093816], [-73.32363800000125, 41.222221000938156], [-73.32534100000123, 41.22029600093815], [-73.32591600000124, 41.21815100093815], [-73.32567400000124, 41.21621300093814], [-73.32901400000125, 41.21342500093811], [-73.33031100000126, 41.211233000938115], [-73.32890800000125, 41.21000300093812], [-73.33073500000123, 41.208318000938085], [-73.33235900000125, 41.204019000938096], [-73.33329600000124, 41.202855000938065], [-73.33297600000125, 41.200966000938074], [-73.33342600000125, 41.199100000938074], [-73.33770700000125, 41.196832000938066], [-73.33845700000124, 41.19453900093805], [-73.34209600000126, 41.19273000093805], [-73.34552400000125, 41.19028000093804], [-73.35465300000125, 41.18505900093798], [-73.36172900000125, 41.18089600093798], [-73.36382600000125, 41.17935100093797], [-73.37045400000125, 41.17572200093794], [-73.37160300000126, 41.174685000937934], [-73.37654800000125, 41.18143000093797], [-73.37815700000125, 41.184204000938], [-73.37956800000124, 41.18577700093802], [-73.38359100000123, 41.19104400093802], [-73.38915800000126, 41.19924600093806], [-73.39023000000127, 41.20017800093808], [-73.39238700000126, 41.202992000938075], [-73.41085900000125, 41.22847600093819], [-73.41137500000124, 41.22942300093819], [-73.41589200000125, 41.2356330009382], [-73.42519700000126, 41.24818200093827], [-73.43010200000126, 41.25432800093831]]]}}"
Warren,09,005,79510,0900579510,41.74055737693054,-73.3448589311036,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.40157500000126, 41.754360000940274], [-73.39322800000126, 41.76093200094029], [-73.38692100000127, 41.78101100094036], [-73.35464500000124, 41.78025200094034], [-73.30136700000125, 41.779004000940354], [-73.29856400000126, 41.77902800094034], [-73.29726200000125, 41.76905600094032], [-73.29616900000124, 41.76334600094032], [-73.29379500000125, 41.7377200009402], [-73.29330700000125, 41.736597000940186], [-73.29356900000124, 41.73372200094019], [-73.29522400000124, 41.73229600094018], [-73.29589000000125, 41.73070400094018], [-73.29529500000123, 41.726027000940164], [-73.29426100000123, 41.72503600094016], [-73.29274800000125, 41.71878300094013], [-73.29332100000123, 41.71466200094012], [-73.29524500000124, 41.71220600094011], [-73.29578600000126, 41.71068500094011], [-73.29427000000126, 41.7086740009401], [-73.30483400000125, 41.70507500094009], [-73.31603800000124, 41.702736000940064], [-73.34193500000124, 41.697260000940055], [-73.34326700000126, 41.69688200094006], [-73.34430400000124, 41.69687300094006], [-73.37875200000124, 41.69938000094005], [-73.38014400000125, 41.70120200094006], [-73.38004600000126, 41.70398400094008], [-73.38348500000124, 41.70832800094009], [-73.38347500000125, 41.7093130009401], [-73.39790600000126, 41.73496300094019], [-73.39864400000125, 41.7364940009402], [-73.40157500000126, 41.754360000940274]]]}}"
Westport,09,001,83500,0900183500,41.142828482721654,-73.3474696907849,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.38808600000125, 41.15648400093787], [-73.38844800000126, 41.157997000937875], [-73.38758800000124, 41.162426000937906], [-73.38681300000127, 41.166403000937905], [-73.38676900000127, 41.16980500093794], [-73.38707300000125, 41.17049500093794], [-73.38486600000127, 41.17443300093794], [-73.38147400000125, 41.182567000937965], [-73.37956800000124, 41.18577700093802], [-73.37815700000125, 41.184204000938], [-73.37654800000125, 41.18143000093797], [-73.37160300000126, 41.174685000937934], [-73.37045400000125, 41.17572200093794], [-73.36382600000125, 41.17935100093797], [-73.36172900000125, 41.18089600093798], [-73.35465300000125, 41.18505900093798], [-73.34552400000125, 41.19028000093804], [-73.34209600000126, 41.19273000093805], [-73.33845700000124, 41.19453900093805], [-73.32441000000127, 41.17547700093795], [-73.32329500000125, 41.17372000093794], [-73.30693700000126, 41.15233000093787], [-73.30602100000125, 41.152769000937866], [-73.30460000000124, 41.15191200093784], [-73.30598200000125, 41.14948400093785], [-73.30425300000124, 41.14898100093785], [-73.30338700000125, 41.14585400093783], [-73.30006000000124, 41.14557000093782], [-73.29801300000125, 41.14301100093781], [-73.29895000000124, 41.1406490009378], [-73.29866000000126, 41.139796000937814], [-73.29786600000124, 41.138293000937814], [-73.29612700000125, 41.13367500093778], [-73.29737700000123, 41.13161000093777], [-73.29653400000126, 41.12969500093777], [-73.29725100000127, 41.12604000093774], [-73.29874634533044, 41.124785596158944], [-73.29900300000125, 41.12471900093773], [-73.29861000000123, 41.120207000937725], [-73.29921078882445, 41.119931296477716], [-73.30606607221274, 41.11678537875849], [-73.30664000000125, 41.116522000937714], [-73.30851300000126, 41.115507000937704], [-73.30910100000125, 41.11480400093767], [-73.30960200000125, 41.114947000937704], [-73.31079200000124, 41.11574800093771], [-73.31126700000125, 41.11647500093772], [-73.31363000000125, 41.11676900093771], [-73.31546000000127, 41.11660500093771], [-73.31766500000124, 41.116196000937684], [-73.31928600000124, 41.11538000093771], [-73.31953777050326, 41.1153617796616], [-73.32087500000125, 41.1152650009377], [-73.32497000000123, 41.11343300093769], [-73.32861335602973, 41.11123226022238], [-73.33066000000125, 41.10999600093767], [-73.33095722159925, 41.11008725091517], [-73.33107558019304, 41.11012358817699], [-73.33640900000125, 41.11176100093769], [-73.34722026487374, 41.10758600093234], [-73.35035100000125, 41.10637700093765], [-73.35267100000125, 41.10161100093763], [-73.35707800000125, 41.10379100093765], [-73.36824900000123, 41.10719400093765], [-73.36806134661015, 41.10281647309113], [-73.36801100000126, 41.10164200093766], [-73.36539600000124, 41.09734300093761], [-73.36919900000125, 41.09555200093761], [-73.38278700000124, 41.09540000093762], [-73.37969300000125, 41.09045500093759], [-73.38102800000125, 41.08880200093759], [-73.38366200000127, 41.08979800183257], [-73.38342300000126, 41.09804400093763], [-73.38287700000126, 41.09971600093765], [-73.38364700000125, 41.10038200093763], [-73.38444300000124, 41.102894000937624], [-73.38343300000125, 41.10461600093765], [-73.38431100000125, 41.10731300093767], [-73.38256200000124, 41.114596000937695], [-73.38203000000127, 41.11673400093771], [-73.38140400000125, 41.118312000937735], [-73.38017300000125, 41.12113900093774], [-73.38037400000125, 41.12341500093773], [-73.38079800000126, 41.12709600093775], [-73.38112600000125, 41.12860300093776], [-73.38147100000126, 41.13190300093777], [-73.38290400000125, 41.13904300093781], [-73.38288800000124, 41.139757000937834], [-73.38272300000125, 41.142340000937835], [-73.38668400000125, 41.146006000937845], [-73.38876900000125, 41.148948000937814], [-73.38808600000125, 41.15648400093787]]]}}"
Harwinton,09,005,37280,0900537280,41.75503950819741,-73.05830802143848,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.11977100000124, 41.775642000940366], [-73.11829700000123, 41.777278000940335], [-73.11715500000125, 41.781366000940366], [-73.11247000000124, 41.782222000940386], [-73.11209300000125, 41.78494300094037], [-73.11028400000123, 41.787910000940386], [-73.10782800000123, 41.790454000940414], [-73.10428900000124, 41.794421000940396], [-73.10375200000124, 41.79567500094042], [-73.10409200000123, 41.79839000094043], [-73.08677200000123, 41.79850300094043], [-73.08639100000123, 41.79731500094043], [-73.08370400000125, 41.79743500094043], [-73.08328500000125, 41.798385000940435], [-73.08292300000123, 41.79837300094044], [-73.08250800000123, 41.798389000940425], [-73.08074300000123, 41.798407000940415], [-73.07668300000124, 41.79845100094044], [-73.06064100000123, 41.79832100094043], [-73.05957500000123, 41.79824100094045], [-73.04764000000125, 41.7982160009404], [-73.02992800000123, 41.798098000940406], [-73.02520500000124, 41.79823000094042], [-73.01693600000122, 41.79818300094041], [-73.01271100000123, 41.77711700094036], [-73.01253400000122, 41.77541000094037], [-73.01225600000123, 41.77513200094033], [-73.00999500000123, 41.76469400094032], [-73.00905700000123, 41.761428000940285], [-72.99895000000122, 41.71439800094014], [-73.03687900000122, 41.71019500094011], [-73.05526200000124, 41.70816000094008], [-73.06291700000124, 41.707578000940096], [-73.06840200000123, 41.7070930009401], [-73.07045500000123, 41.70988400094011], [-73.07189100000123, 41.710967000940094], [-73.07877300000123, 41.71467200094012], [-73.08206200000123, 41.7171640009401], [-73.08750600000123, 41.71756300094013], [-73.08865800000123, 41.71807600094013], [-73.08916400000123, 41.719514000940144], [-73.09218300000123, 41.721981000940154], [-73.09413200000124, 41.72525300094014], [-73.09765000000124, 41.72978500094018], [-73.09899700000123, 41.73065000094019], [-73.10157300000125, 41.730837000940184], [-73.10507800000124, 41.734659000940205], [-73.10523000000123, 41.7360290009402], [-73.10929800000123, 41.73870800094022], [-73.11130500000124, 41.73905700094022], [-73.11422700000125, 41.74045500094022], [-73.11557100000125, 41.74192700094021], [-73.11536000000125, 41.74503000094024], [-73.11399500000124, 41.74769100094026], [-73.11287900000123, 41.74829500094025], [-73.11210200000123, 41.75071200094025], [-73.11406600000123, 41.75379300094026], [-73.11711200000124, 41.75644600094026], [-73.11698500000124, 41.758547000940254], [-73.11614200000123, 41.76069000094031], [-73.11706600000124, 41.76349300094029], [-73.11638700000124, 41.76470400094031], [-73.11619100000124, 41.76981000094033], [-73.12038900000124, 41.77409700094034], [-73.11977100000124, 41.775642000940366]]]}}"
